Date,Open,High,Low,Close,Adj Close,Volume
2016-05-11,2975.469971,2979.580078,2940.239990,2956.709961,2956.709961,62188800
2016-05-12,2951.280029,2988.620117,2925.840088,2935.459961,2935.459961,58209400
2016-05-13,2923.639893,2967.870117,2904.090088,2956.629883,2956.629883,51703400
2016-05-17,2956.290039,2991.320068,2922.760010,2938.090088,2938.090088,65064700
2016-05-18,2931.159912,2957.010010,2916.770020,2956.429932,2956.429932,44710600
2016-05-19,2948.719971,2949.600098,2917.610107,2919.219971,2919.219971,58527200
2016-05-20,2930.429932,2963.110107,2930.429932,2962.159912,2962.159912,61765900
2016-05-23,2962.520020,2965.429932,2922.120117,2932.929932,2932.929932,50763600
2016-05-24,2929.280029,3017.250000,2918.229980,3010.120117,3010.120117,58176200
2016-05-25,3018.810059,3069.560059,3018.810059,3061.600098,3061.600098,67982300
2016-05-26,3053.729980,3074.239990,3051.120117,3071.209961,3071.209961,51966600
2016-05-27,3066.449951,3079.850098,3060.310059,3078.479980,3078.479980,38389900
2016-05-30,3077.550049,3091.580078,3072.100098,3090.010010,3090.010010,22278100
2016-05-31,3090.550049,3097.959961,3056.870117,3063.479980,3063.479980,57613200
2016-06-01,3061.439941,3064.060059,3026.949951,3038.770020,3038.770020,49381000
2016-06-02,3034.830078,3052.330078,3023.620117,3033.860107,3033.860107,46720000
2016-06-03,3036.290039,3054.419922,2980.540039,2997.550049,2997.550049,49939700
2016-06-06,2991.689941,3012.040039,2991.489990,3001.899902,3001.899902,35968200
2016-06-07,3016.000000,3052.449951,3016.000000,3040.689941,3040.689941,44937900
2016-06-08,3038.010010,3038.010010,3008.510010,3019.760010,3019.760010,42352900
2016-06-09,3015.479980,3015.479980,2980.580078,2989.030029,2989.030029,50548100
2016-06-10,2983.280029,2983.280029,2908.610107,2911.110107,2911.110107,66596700
2016-06-13,2904.679932,2904.679932,2853.520020,2853.520020,2853.520020,64040800
2016-06-14,2838.260010,2838.750000,2795.659912,2797.179932,2797.179932,72698100
2016-06-15,2803.219971,2850.429932,2803.219971,2830.300049,2830.300049,64157200
2016-06-16,2820.100098,2826.969971,2784.899902,2819.300049,2819.300049,74937500
2016-06-17,2832.590088,2872.040039,2832.590088,2849.169922,2849.169922,98489900
2016-06-20,2858.939941,2952.850098,2858.939941,2942.879883,2942.879883,63489500
2016-06-21,2941.120117,2977.520020,2933.330078,2967.340088,2967.340088,50961500
2016-06-22,2979.889893,3002.879883,2967.229980,2978.310059,2978.310059,46599900
2016-06-23,2984.699951,3057.709961,2984.070068,3037.860107,3037.860107,68100200
2016-06-24,3030.929932,3030.929932,2736.429932,2776.090088,2776.090088,235845300
2016-06-27,2768.120117,2793.149902,2678.270020,2697.439941,2697.439941,170782200
2016-06-28,2723.530029,2790.149902,2723.530029,2758.669922,2758.669922,119625200
2016-06-29,2760.370117,2836.320068,2760.370117,2832.179932,2832.179932,95032300
2016-06-30,2825.560059,2871.100098,2802.419922,2864.739990,2864.739990,100828900
2016-07-01,2874.149902,2895.199951,2851.229980,2883.060059,2883.060059,73204600
2016-07-04,2884.969971,2892.520020,2859.300049,2862.209961,2862.209961,54781900
2016-07-05,2857.979980,2857.979980,2803.929932,2812.879883,2812.879883,76199600
2016-07-06,2798.290039,2807.649902,2742.659912,2761.370117,2761.370117,83911400
2016-07-07,2768.139893,2807.649902,2768.139893,2780.100098,2780.100098,60477900
2016-07-08,2774.350098,2851.560059,2768.620117,2838.010010,2838.010010,78877700
2016-07-11,2853.120117,2888.500000,2843.110107,2885.320068,2885.320068,63361300
2016-07-12,2887.090088,2940.010010,2883.320068,2933.439941,2933.439941,90725300
2016-07-13,2933.070068,2944.870117,2917.919922,2926.139893,2926.139893,68472600
2016-07-14,2936.050049,2977.610107,2936.050049,2963.070068,2963.070068,68336400
2016-07-15,2955.770020,2969.090088,2935.409912,2958.649902,2958.649902,61583900
2016-07-18,2959.739990,2982.419922,2930.379883,2949.169922,2949.169922,51759400
2016-07-19,2946.639893,2948.500000,2909.120117,2931.100098,2931.100098,58475200
2016-07-20,2941.500000,2971.459961,2934.840088,2966.949951,2966.949951,53704000
2016-07-21,2972.149902,2978.409912,2942.689941,2968.489990,2968.489990,62526900
2016-07-22,2964.439941,2982.260010,2946.270020,2972.229980,2972.229980,46645500
2016-07-25,2971.739990,2998.169922,2961.959961,2973.219971,2973.219971,43422900
2016-07-26,2973.800049,2986.889893,2951.110107,2978.899902,2978.899902,46255000
2016-07-27,2991.189941,3016.820068,2991.189941,2999.479980,2999.479980,55840300
2016-07-28,2998.979980,3007.340088,2966.100098,2966.100098,2966.100098,62468600
2016-07-29,2977.199951,2990.760010,2968.689941,2990.760010,2990.760010,69112500
2016-08-02,2964.649902,2964.649902,2902.669922,2906.979980,2906.979980,79318100
2016-08-03,2912.530029,2920.219971,2892.520020,2911.060059,2911.060059,73353300
2016-08-04,2919.260010,2946.010010,2918.530029,2932.340088,2932.340088,58812500
2016-08-05,2937.010010,2977.580078,2932.850098,2973.709961,2973.709961,55118900
2016-08-08,2977.750000,2998.879883,2976.449951,2982.919922,2982.919922,39230500
2016-08-09,2982.340088,3029.840088,2979.899902,3029.179932,3029.179932,37243200
2016-08-10,3024.590088,3030.760010,3014.810059,3018.459961,3018.459961,40705600
2016-08-11,3022.270020,3049.030029,3015.310059,3049.030029,3049.030029,36204500
2016-08-12,3046.469971,3050.209961,3037.239990,3044.939941,3044.939941,30871200
2016-08-15,3046.139893,3063.399902,3043.719971,3046.649902,3046.649902,26982700
2016-08-16,3037.699951,3040.620117,3013.129883,3016.189941,3016.189941,40465500
2016-08-17,3022.860107,3026.810059,2979.110107,2980.540039,2980.540039,37656400
2016-08-18,2988.399902,3002.780029,2978.280029,2995.300049,2995.300049,33852100
2016-08-19,2995.340088,2995.379883,2950.479980,2968.199951,2968.199951,52144400
2016-08-22,2967.449951,2998.379883,2949.600098,2960.370117,2960.370117,38137500
2016-08-23,2969.780029,3002.020020,2969.780029,2993.729980,2993.729980,43835300
2016-08-24,2981.310059,3018.090088,2969.649902,3008.590088,3008.590088,56030100
2016-08-25,2999.580078,2999.580078,2971.540039,2987.689941,2987.689941,36956300
2016-08-26,2984.929932,3016.899902,2974.530029,3010.360107,3010.360107,35283400
2016-08-29,3004.570068,3008.439941,2974.729980,2998.500000,2998.500000,24363400
2016-08-30,3005.340088,3041.070068,3005.340088,3030.750000,3030.750000,38858500
2016-08-31,3027.030029,3049.399902,3022.389893,3023.129883,3023.129883,61976400
2016-09-01,3027.860107,3054.360107,3005.320068,3017.489990,3017.489990,68090900
2016-09-02,3025.830078,3083.090088,3018.399902,3079.739990,3079.739990,53853200
2016-09-05,3084.820068,3094.879883,3076.699951,3077.659912,3077.659912,37701300
2016-09-06,3083.699951,3094.149902,3067.510010,3070.159912,3070.159912,43370700
2016-09-07,3074.120117,3096.110107,3064.760010,3091.659912,3091.659912,55187100
2016-09-08,3089.679932,3101.750000,3043.129883,3083.540039,3083.540039,57683900
2016-09-09,3076.330078,3086.360107,3044.590088,3053.199951,3053.199951,52258600
2016-09-12,3041.729980,3041.729980,2983.449951,3012.879883,3012.879883,62357300
2016-09-13,3018.389893,3032.290039,2974.800049,2974.800049,2974.800049,49334500
2016-09-14,2982.669922,2989.540039,2962.199951,2964.899902,2964.899902,55561700
2016-09-15,2961.310059,2978.139893,2947.169922,2973.770020,2973.770020,54287500
2016-09-16,2968.629883,2974.560059,2929.439941,2935.250000,2935.250000,128137400
2016-09-19,2946.860107,2971.780029,2946.860107,2968.310059,2968.310059,33240600
2016-09-20,2966.959961,2985.840088,2959.129883,2964.860107,2964.860107,31546600
2016-09-21,2986.840088,3009.989990,2980.810059,2982.179932,2982.179932,33806600
2016-09-22,2999.189941,3063.120117,2999.189941,3051.689941,3051.689941,44592800
2016-09-23,3048.889893,3048.889893,3026.719971,3032.310059,3032.310059,37726200
2016-09-26,3020.000000,3020.000000,2973.199951,2975.879883,2975.879883,42622400
2016-09-27,2983.389893,2997.020020,2947.129883,2970.840088,2970.840088,41081400
2016-09-28,2977.750000,3010.959961,2977.750000,2991.110107,2991.110107,33094200
2016-09-29,3000.030029,3032.590088,2983.199951,2991.580078,2991.580078,34395300
2016-09-30,2977.189941,3010.850098,2922.820068,3002.239990,3002.239990,67381500
2016-10-03,2999.189941,3008.379883,2990.260010,2998.500000,2998.500000,24659500
2016-10-04,2999.800049,3040.320068,2995.290039,3029.500000,3029.500000,38296800
2016-10-05,3020.290039,3031.330078,2991.149902,3026.280029,3026.280029,45738100
2016-10-06,3033.100098,3043.669922,3015.870117,3021.580078,3021.580078,46457500
2016-10-07,3022.000000,3027.060059,2994.780029,3000.570068,3000.570068,48572000
2016-10-10,3003.260010,3037.219971,2984.600098,3035.760010,3035.760010,37524700
2016-10-11,3031.060059,3051.120117,3018.260010,3020.689941,3020.689941,38647600
2016-10-12,3018.370117,3028.100098,3005.419922,3008.030029,3008.030029,38572000
2016-10-13,2997.129883,2997.129883,2954.449951,2975.040039,2975.040039,41690700
2016-10-14,2978.419922,3038.070068,2978.419922,3025.189941,3025.189941,42817800
2016-10-17,3021.189941,3026.459961,3002.649902,3008.719971,3008.719971,32457800
2016-10-18,3014.590088,3051.510010,3014.590088,3046.989990,3046.989990,41453500
2016-10-19,3047.090088,3062.989990,3037.830078,3055.939941,3055.939941,34661800
2016-10-20,3059.840088,3086.459961,3045.909912,3076.629883,3076.629883,43572900
2016-10-21,3079.899902,3086.149902,3064.570068,3077.649902,3077.649902,35385000
2016-10-24,3085.360107,3109.610107,3085.360107,3093.860107,3093.860107,41553000
2016-10-25,3096.679932,3107.449951,3080.500000,3087.409912,3087.409912,39003900
2016-10-26,3086.070068,3086.070068,3059.989990,3080.979980,3080.979980,37622100
2016-10-27,3078.209961,3096.790039,3062.540039,3085.169922,3085.169922,49836700
2016-10-28,3066.780029,3082.050049,3050.239990,3079.239990,3079.239990,40145900
2016-10-31,3074.570068,3074.570068,3050.040039,3055.250000,3055.250000,36940100
2016-11-01,3063.199951,3075.449951,3017.800049,3023.149902,3023.149902,34504800
2016-11-02,3005.320068,3005.320068,2980.120117,2980.169922,2980.169922,43558000
2016-11-03,2978.409912,3000.979980,2972.889893,2973.489990,2973.489990,40165100
2016-11-04,2969.189941,2969.189941,2939.620117,2954.530029,2954.530029,40369700
2016-11-07,2962.219971,3011.290039,2962.219971,3009.280029,3009.280029,39704500
2016-11-08,3007.959961,3026.820068,3002.159912,3023.429932,3023.429932,34014400
2016-11-09,2995.500000,3056.290039,2937.979980,3056.290039,3056.290039,97678700
2016-11-10,3070.629883,3105.159912,3029.610107,3046.590088,3046.590088,95729400
2016-11-11,3048.610107,3068.030029,3014.770020,3030.020020,3030.020020,60550700
2016-11-14,3038.620117,3070.790039,3028.810059,3039.800049,3039.800049,58021200
2016-11-15,3038.310059,3053.840088,3029.949951,3049.719971,3049.719971,48172900
2016-11-16,3054.739990,3061.149902,3009.780029,3026.360107,3026.360107,47449800
2016-11-17,3019.389893,3041.790039,3013.449951,3041.790039,3041.790039,53647300
2016-11-18,3046.040039,3056.060059,3014.699951,3020.830078,3020.830078,57505000
2016-11-21,3027.070068,3042.270020,3003.820068,3032.969971,3032.969971,37403300
2016-11-22,3047.189941,3061.229980,3043.310059,3044.330078,3044.330078,42663700
2016-11-23,3046.060059,3050.429932,3015.479980,3032.139893,3032.139893,44133800
2016-11-24,3037.800049,3048.159912,3028.179932,3040.600098,3040.600098,25954800
2016-11-25,3044.280029,3048.850098,3030.570068,3048.379883,3048.379883,28009800
2016-11-28,3041.310059,3041.310059,3009.010010,3016.800049,3016.800049,41728200
2016-11-29,3013.489990,3038.989990,3004.860107,3038.419922,3038.419922,41532600
2016-11-30,3035.870117,3064.280029,3033.429932,3051.610107,3051.610107,57426800
2016-12-01,3044.570068,3050.649902,3021.219971,3030.979980,3030.979980,46723900
2016-12-02,3017.280029,3025.030029,2984.479980,3015.129883,3015.129883,45555200
2016-12-05,3013.889893,3072.590088,2996.300049,3052.750000,3052.750000,61935800
2016-12-06,3054.250000,3104.669922,3047.360107,3100.760010,3100.760010,66384400
2016-12-07,3109.149902,3142.239990,3109.149902,3142.239990,3142.239990,72856600
2016-12-08,3148.919922,3195.080078,3141.419922,3185.790039,3185.790039,80474800
2016-12-09,3185.419922,3205.370117,3178.879883,3197.540039,3197.540039,51605600
2016-12-12,3196.399902,3206.820068,3189.669922,3199.110107,3199.110107,44771100
2016-12-13,3199.379883,3239.689941,3193.379883,3236.709961,3236.709961,58147000
2016-12-14,3227.399902,3231.260010,3209.500000,3211.709961,3211.709961,49833700
2016-12-15,3213.389893,3255.070068,3213.389893,3249.739990,3249.739990,68446000
2016-12-16,3250.169922,3276.560059,3239.870117,3259.239990,3259.239990,94607300
2016-12-19,3259.229980,3261.000000,3249.590088,3257.850098,3257.850098,34102600
2016-12-20,3255.350098,3279.590088,3251.810059,3279.409912,3279.409912,36730500
2016-12-21,3273.129883,3277.679932,3262.739990,3270.750000,3270.750000,32616100
2016-12-22,3267.729980,3275.419922,3259.270020,3269.510010,3269.510010,30824900
2016-12-23,3269.090088,3278.739990,3265.550049,3273.969971,3273.969971,25703100
2016-12-27,3275.300049,3281.350098,3270.939941,3278.530029,3278.530029,14926200
2016-12-28,3277.550049,3278.879883,3272.370117,3278.719971,3278.719971,19771400
2016-12-29,3270.360107,3275.189941,3259.620117,3271.760010,3271.760010,20656800
2016-12-30,3271.399902,3290.520020,3260.830078,3290.520020,3290.520020,26130900
2017-01-03,3316.530029,3334.439941,3310.459961,3315.020020,3315.020020,38886800
2017-01-04,3316.780029,3325.500000,3302.989990,3317.520020,3317.520020,39204000
2017-01-05,3306.310059,3323.159912,3300.770020,3316.469971,3316.469971,35162700
2017-01-06,3311.350098,3322.600098,3299.659912,3321.169922,3321.169922,27877300
2017-01-09,3324.449951,3326.310059,3296.530029,3308.969971,3308.969971,33743200
2017-01-10,3310.629883,3318.239990,3295.500000,3306.209961,3306.209961,34087400
2017-01-11,3306.820068,3324.520020,3285.209961,3307.939941,3307.939941,40939600
2017-01-12,3299.739990,3305.750000,3281.370117,3286.699951,3286.699951,40035900
2017-01-13,3296.780029,3326.969971,3296.429932,3324.340088,3324.340088,36227600
2017-01-16,3313.560059,3313.560059,3294.530029,3294.530029,3294.530029,28169600
2017-01-17,3290.620117,3300.500000,3266.100098,3285.040039,3285.040039,32249800
2017-01-18,3291.639893,3300.239990,3274.729980,3294.000000,3294.000000,31982300
2017-01-19,3297.760010,3306.120117,3282.530029,3290.330078,3290.330078,40520500
2017-01-20,3290.110107,3312.139893,3278.820068,3299.439941,3299.439941,46170000
2017-01-23,3284.870117,3291.760010,3262.610107,3273.040039,3273.040039,35453500
2017-01-24,3276.620117,3283.379883,3269.030029,3281.530029,3281.530029,55688500
2017-01-25,3290.899902,3334.159912,3290.899902,3326.149902,3326.149902,70639800
2017-01-26,3332.350098,3342.469971,3310.260010,3319.129883,3319.129883,49706400
2017-01-27,3318.199951,3318.350098,3294.780029,3303.330078,3303.330078,36530900
2017-01-30,3294.989990,3296.270020,3253.750000,3262.719971,3262.719971,38678000
2017-01-31,3263.870117,3282.449951,3230.679932,3230.679932,3230.679932,47246900
2017-02-01,3243.899902,3273.939941,3243.899902,3258.919922,3258.919922,46663000
2017-02-02,3258.080078,3265.449951,3242.310059,3253.610107,3253.610107,42679600
2017-02-03,3259.770020,3283.860107,3258.560059,3273.110107,3273.110107,39175800
2017-02-06,3274.870117,3282.959961,3235.229980,3238.310059,3238.310059,38727200
2017-02-07,3239.020020,3252.290039,3227.260010,3235.709961,3235.709961,37055600
2017-02-08,3240.820068,3250.810059,3214.310059,3238.040039,3238.040039,51440700
2017-02-09,3248.070068,3281.469971,3243.530029,3277.790039,3277.790039,41363500
2017-02-10,3281.290039,3289.929932,3264.840088,3270.830078,3270.830078,34918600
2017-02-13,3275.219971,3314.659912,3275.219971,3305.229980,3305.229980,32911000
2017-02-14,3305.610107,3310.800049,3297.479980,3308.889893,3308.889893,32420200
2017-02-15,3315.139893,3334.120117,3311.389893,3323.709961,3323.709961,39795200
2017-02-16,3321.590088,3327.590088,3304.310059,3311.040039,3311.040039,33018500
2017-02-17,3310.729980,3316.030029,3282.419922,3308.810059,3308.810059,46988400
2017-02-20,3321.659912,3330.110107,3305.330078,3312.389893,3312.389893,26899700
2017-02-21,3313.620117,3345.989990,3301.149902,3339.330078,3339.330078,32771100
2017-02-22,3341.540039,3355.399902,3324.679932,3339.270020,3339.270020,44932600
2017-02-23,3337.969971,3350.159912,3326.459961,3333.959961,3333.959961,35038800
2017-02-24,3333.699951,3334.679932,3280.360107,3304.090088,3304.090088,47449500
2017-02-27,3311.820068,3322.969971,3303.610107,3309.300049,3309.300049,44016100
2017-02-28,3313.129883,3324.939941,3303.120117,3319.610107,3319.610107,42765600
2017-03-01,3335.770020,3393.229980,3335.770020,3390.199951,3390.199951,58280800
2017-03-02,3389.560059,3391.179932,3378.699951,3384.709961,3384.709961,42851200
2017-03-03,3381.120117,3407.610107,3371.419922,3403.389893,3403.389893,53777100
2017-03-06,3397.719971,3397.719971,3379.500000,3387.459961,3387.459961,36560000
2017-03-07,3386.949951,3390.919922,3374.479980,3385.120117,3385.120117,31912300
2017-03-08,3381.810059,3401.739990,3376.070068,3389.620117,3389.620117,42687600
2017-03-09,3387.800049,3417.080078,3379.239990,3409.889893,3409.889893,59267900
2017-03-10,3417.639893,3441.500000,3414.840088,3416.270020,3416.270020,58678800
2017-03-13,3417.020020,3422.280029,3409.169922,3415.489990,3415.489990,31599400
2017-03-14,3417.590088,3417.590088,3390.040039,3399.429932,3399.429932,41795700
2017-03-15,3399.449951,3412.770020,3399.010010,3409.320068,3409.320068,38399100
2017-03-16,3427.000000,3450.100098,3427.000000,3439.959961,3439.959961,60243600
2017-03-17,3436.330078,3457.169922,3428.860107,3448.409912,3448.409912,77835100
2017-03-20,3441.560059,3448.879883,3431.879883,3437.479980,3437.479980,36822600
2017-03-21,3448.600098,3471.500000,3421.030029,3429.620117,3429.620117,56175400
2017-03-22,3415.530029,3428.620117,3397.669922,3420.699951,3420.699951,52503100
2017-03-23,3421.340088,3452.260010,3413.580078,3452.179932,3452.179932,44047300
2017-03-24,3450.010010,3450.010010,3433.449951,3444.149902,3444.149902,34165200
2017-03-27,3432.629883,3437.139893,3411.479980,3437.139893,3437.139893,36063100
2017-03-28,3439.659912,3466.370117,3437.669922,3465.070068,3465.070068,35529500
2017-03-29,3469.969971,3484.020020,3463.959961,3475.270020,3475.270020,39477400
2017-03-30,3475.840088,3481.810059,3463.169922,3481.580078,3481.580078,31325100
2017-03-31,3480.100098,3500.929932,3466.850098,3500.929932,3500.929932,44829900
2017-04-03,3504.260010,3508.110107,3472.699951,3472.939941,3472.939941,41396600
2017-04-04,3472.540039,3481.659912,3462.459961,3481.659912,3481.659912,40369400
2017-04-05,3484.540039,3494.260010,3469.879883,3472.580078,3472.580078,39088800
2017-04-06,3464.179932,3493.330078,3446.149902,3489.570068,3489.570068,35797900
2017-04-07,3482.840088,3495.800049,3470.919922,3495.800049,3495.800049,32956300
2017-04-10,3494.239990,3494.879883,3474.120117,3480.439941,3480.439941,29443600
2017-04-11,3467.100098,3485.500000,3446.840088,3470.040039,3470.040039,39417800
2017-04-12,3473.209961,3497.719971,3462.800049,3468.510010,3468.510010,36469000
2017-04-13,3463.500000,3463.500000,3442.189941,3448.260010,3448.260010,38356600
2017-04-18,3454.739990,3460.939941,3409.780029,3409.780029,3409.780029,43026000
2017-04-19,3408.419922,3426.080078,3407.330078,3420.989990,3420.989990,44085600
2017-04-20,3417.479980,3449.489990,3408.399902,3440.030029,3440.030029,44963000
2017-04-21,3440.709961,3456.110107,3419.760010,3440.270020,3440.270020,60568400
2017-04-24,3480.620117,3579.449951,3480.620117,3577.379883,3577.379883,109555100
2017-04-25,3581.360107,3593.129883,3573.649902,3583.159912,3583.159912,49357200
2017-04-26,3582.979980,3582.979980,3569.189941,3578.709961,3578.709961,44858700
2017-04-27,3573.020020,3573.020020,3555.570068,3563.290039,3563.290039,47399000
2017-04-28,3556.439941,3571.629883,3553.810059,3559.590088,3559.590088,47258900
2017-05-02,3564.370117,3578.360107,3559.340088,3578.209961,3578.209961,38284900
2017-05-03,3577.340088,3586.250000,3571.169922,3586.250000,3586.250000,32369600
2017-05-04,3591.790039,3627.879883,3590.239990,3627.879883,3627.879883,52783900
2017-05-05,3620.669922,3658.790039,3609.530029,3658.790039,3658.790039,58481900
2017-05-08,3660.389893,3666.800049,3633.949951,3642.110107,3642.110107,46909400
2017-05-09,3647.159912,3662.659912,3647.159912,3649.080078,3649.080078,43711000
2017-05-10,3646.659912,3648.270020,3633.449951,3645.739990,3645.739990,42786900
2017-05-11,3649.340088,3650.810059,3607.870117,3623.550049,3623.550049,50846800
2017-05-12,3623.629883,3637.520020,3620.360107,3637.520020,3637.520020,39875500
2017-05-15,3640.379883,3646.639893,3621.080078,3641.879883,3641.879883,32351700
2017-05-16,3641.949951,3648.689941,3631.469971,3641.889893,3641.889893,37956900
2017-05-17,3626.250000,3635.530029,3571.770020,3584.830078,3584.830078,47055600
2017-05-18,3584.070068,3584.689941,3529.350098,3562.219971,3562.219971,64231500
2017-05-19,3566.010010,3590.429932,3566.010010,3587.010010,3587.010010,50978100
2017-05-22,3589.169922,3592.080078,3571.209961,3576.530029,3576.530029,39538800
2017-05-23,3572.530029,3605.909912,3567.770020,3595.030029,3595.030029,40896900
2017-05-24,3592.939941,3599.610107,3580.270020,3586.620117,3586.620117,30906200
2017-05-26,3582.620117,3582.620117,3546.879883,3579.020020,3579.020020,38522200
2017-05-29,3577.340088,3580.570068,3568.500000,3578.949951,3578.949951,23771200
2017-05-30,3558.590088,3569.870117,3547.100098,3561.219971,3561.219971,40009500
2017-05-31,3560.520020,3587.479980,3552.330078,3554.590088,3554.590088,61556900
2017-06-01,3556.179932,3575.139893,3554.520020,3567.020020,3567.020020,39289600
2017-06-02,3578.429932,3615.060059,3578.429932,3591.820068,3591.820068,39818300
2017-06-06,3569.590088,3572.100098,3548.159912,3554.179932,3554.179932,38357200
2017-06-07,3552.760010,3577.290039,3540.229980,3548.840088,3548.840088,50444800
2017-06-08,3547.729980,3574.000000,3547.669922,3563.879883,3563.879883,51806100
2017-06-09,3566.389893,3597.850098,3561.120117,3586.070068,3586.070068,43449000
2017-06-12,3581.219971,3581.219971,3539.750000,3543.949951,3543.949951,40877400
2017-06-13,3548.179932,3567.429932,3548.179932,3557.870117,3557.870117,31430200
2017-06-14,3565.129883,3589.229980,3547.149902,3547.149902,3547.149902,43600600
2017-06-15,3545.050049,3545.050049,3500.409912,3525.459961,3525.459961,57376000
2017-06-16,3531.060059,3552.810059,3527.989990,3543.879883,3543.879883,81125900
2017-06-19,3565.050049,3591.540039,3565.050049,3579.580078,3579.580078,33649000
2017-06-20,3586.020020,3598.060059,3560.659912,3560.659912,3560.659912,34130900
2017-06-21,3554.110107,3562.179932,3521.909912,3554.350098,3554.350098,41425800
2017-06-22,3549.760010,3558.360107,3526.520020,3555.760010,3555.760010,33925800
2017-06-23,3552.530029,3555.580078,3529.020020,3543.679932,3543.679932,29088700
2017-06-26,3554.280029,3581.429932,3554.280029,3561.760010,3561.760010,44295400
2017-06-27,3557.629883,3560.610107,3529.979980,3538.320068,3538.320068,47090100
2017-06-28,3530.669922,3543.699951,3498.479980,3535.699951,3535.699951,55551100
2017-06-29,3541.989990,3555.370117,3463.989990,3471.330078,3471.330078,58426500
2017-06-30,3472.570068,3489.669922,3439.790039,3441.879883,3441.879883,49465600
2017-07-03,3449.750000,3494.629883,3449.750000,3491.810059,3491.810059,39370400
2017-07-04,3486.379883,3493.760010,3471.600098,3479.469971,3479.469971,29129800
2017-07-05,3477.090088,3488.389893,3468.290039,3478.409912,3478.409912,40062200
2017-07-06,3480.520020,3480.520020,3435.290039,3462.060059,3462.060059,46244800
2017-07-07,3461.669922,3464.050049,3451.370117,3463.840088,3463.840088,35317100
2017-07-10,3470.489990,3486.489990,3468.000000,3478.060059,3478.060059,31159600
2017-07-11,3479.850098,3494.489990,3460.639893,3464.479980,3464.479980,32868100
2017-07-12,3472.409912,3524.580078,3472.409912,3515.229980,3515.229980,37780400
2017-07-13,3518.010010,3539.479980,3515.389893,3527.830078,3527.830078,38603800
2017-07-14,3530.189941,3532.600098,3512.560059,3525.939941,3525.939941,34953200
2017-07-17,3528.120117,3531.530029,3505.510010,3516.350098,3516.350098,32107700
2017-07-18,3510.750000,3517.820068,3469.620117,3478.679932,3478.679932,42415000
2017-07-19,3483.989990,3503.540039,3478.030029,3500.280029,3500.280029,43329000
2017-07-20,3502.010010,3529.989990,3486.320068,3499.489990,3499.489990,45811000
2017-07-21,3497.459961,3507.620117,3436.899902,3451.709961,3451.709961,48867500
2017-07-24,3456.939941,3463.739990,3431.189941,3453.169922,3453.169922,36186200
2017-07-25,3454.330078,3494.659912,3454.330078,3473.540039,3473.540039,40594500
2017-07-26,3474.010010,3499.530029,3472.070068,3491.189941,3491.189941,30795700
2017-07-27,3489.360107,3506.850098,3481.250000,3493.139893,3493.139893,38968000
2017-07-28,3481.889893,3481.889893,3450.100098,3467.729980,3467.729980,41528300
2017-07-31,3464.850098,3479.469971,3447.879883,3449.360107,3449.360107,37575700
2017-08-02,3478.209961,3481.739990,3451.310059,3459.320068,3459.320068,31635600
2017-08-03,3456.280029,3471.810059,3438.149902,3466.370117,3466.370117,31525200
2017-08-04,3462.550049,3515.540039,3456.270020,3507.409912,3507.409912,34600500
2017-08-07,3509.590088,3516.780029,3497.209961,3505.800049,3505.800049,22112900
2017-08-08,3503.989990,3524.939941,3493.030029,3515.629883,3515.629883,25653000
2017-08-09,3504.169922,3504.169922,3452.739990,3468.449951,3468.449951,41170400
2017-08-10,3466.110107,3466.219971,3424.810059,3433.540039,3433.540039,34585600
2017-08-11,3422.300049,3422.300049,3392.870117,3406.340088,3406.340088,37081400
2017-08-14,3420.899902,3460.929932,3420.899902,3450.659912,3450.659912,27970700
2017-08-15,3454.389893,3473.530029,3454.260010,3461.909912,3461.909912,23807000
2017-08-16,3465.629883,3497.290039,3465.629883,3484.570068,3484.570068,27851900
2017-08-17,3482.189941,3484.659912,3456.149902,3461.969971,3461.969971,33016300
2017-08-18,3441.209961,3448.389893,3420.500000,3446.030029,3446.030029,33489800
2017-08-21,3436.840088,3442.239990,3411.060059,3423.530029,3423.530029,25405000
2017-08-22,3432.459961,3459.189941,3432.459961,3455.590088,3455.590088,26818700
2017-08-23,3454.830078,3467.780029,3432.050049,3438.629883,3438.629883,28090600
2017-08-24,3443.120117,3460.780029,3443.120117,3444.729980,3444.729980,27236000
2017-08-25,3447.520020,3461.620117,3432.770020,3438.550049,3438.550049,23312100
2017-08-28,3432.379883,3439.649902,3412.330078,3421.030029,3421.030029,17212700
2017-08-29,3411.889893,3411.889893,3363.679932,3388.219971,3388.219971,38784200
2017-08-30,3405.649902,3412.260010,3397.270020,3403.709961,3403.709961,23814000
2017-08-31,3409.620117,3437.820068,3409.620117,3421.469971,3421.469971,34738100
2017-09-01,3425.840088,3454.550049,3425.840088,3443.879883,3443.879883,26540900
2017-09-04,3436.360107,3438.060059,3419.060059,3430.419922,3430.419922,17726400
2017-09-05,3432.550049,3448.929932,3415.979980,3420.860107,3420.860107,27881800
2017-09-06,3407.939941,3444.479980,3396.689941,3433.800049,3433.800049,40628800
2017-09-07,3437.610107,3467.939941,3437.610107,3447.659912,3447.659912,36453300
2017-09-08,3441.340088,3453.350098,3433.629883,3447.689941,3447.689941,31914900
2017-09-11,3456.770020,3496.699951,3456.770020,3495.189941,3495.189941,34428500
2017-09-12,3498.320068,3520.820068,3498.320068,3512.560059,3512.560059,34178900
